191,86,-1,9,5,5,16,-1,7,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
191,136,-1,7,4,5,18,-1,4,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,163,-1,8,8,5,19,-1,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,197,-1,4,5,4,15,-1,8,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0
191,134,10,7,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
191,119,10,6,6,6,18,-1,11,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,39,11,4,7,7,17,-1,3,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,63,9,8,5,6,18,-1,5,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,183,9,7,5,6,19,-1,8,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0
191,6,-1,5,5,7,17,-1,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0
191,49,7,5,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
191,126,-1,5,6,4,19,-1,10,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,123,-1,4,6,4,19,-1,11,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,152,-1,9,4,5,-1,-1,12,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,171,-1,4,4,4,19,-1,-1,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,44,-1,6,6,6,17,-1,8,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,165,-1,7,7,5,-1,-1,5,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,17,-1,6,7,4,18,-1,7,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
191,117,-1,6,7,6,17,-1,7,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,81,-1,9,5,5,19,-1,7,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,36,-1,5,4,4,-1,-1,5,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,67,9,7,5,6,19,-1,5,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,135,-1,7,5,5,18,-1,5,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,70,10,8,7,5,17,-1,10,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,3,9,5,5,5,20,-1,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0
191,62,10,8,5,6,19,-1,5,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,96,9,5,6,4,17,-1,11,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,125,-1,5,7,4,19,-1,11,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,138,9,10,5,3,19,-1,8,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,85,-1,9,5,5,16,-1,7,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
191,164,-1,7,8,5,19,-1,5,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,168,-1,5,12,3,17,-1,12,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
191,98,-1,5,6,4,17,-1,11,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,10,11,7,5,7,17,-1,13,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,26,9,7,8,6,18,-1,6,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,122,11,5,6,4,19,-1,11,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,58,6,5,7,5,21,-1,5,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,176,10,5,4,7,17,-1,7,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,133,-1,7,5,4,19,-1,7,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,109,10,5,8,5,19,-1,12,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,54,-1,8,9,6,19,-1,5,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
191,82,-1,8,5,5,19,-1,7,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,53,-1,5,9,6,18,-1,5,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
191,145,-1,10,5,6,18,-1,6,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
191,155,9,6,8,4,18,-1,6,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,78,-1,8,7,5,17,-1,10,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,57,11,6,7,5,21,-1,5,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,199,-1,5,4,7,18,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0
191,16,8,6,7,4,18,-1,7,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
191,41,11,7,6,7,16,-1,3,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,79,7,9,5,5,19,-1,7,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,77,10,7,7,5,17,-1,10,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,131,-1,7,4,4,19,-1,7,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,50,7,5,5,6,15,-1,11,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,72,-1,8,7,5,17,-1,10,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,4,-1,5,5,5,20,-1,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0
191,8,11,5,5,7,17,-1,13,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,190,-1,4,3,5,18,-1,8,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0
191,1,9,5,5,5,20,-1,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0
191,33,8,7,8,7,18,-1,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,143,-1,10,5,3,19,-1,8,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,188,8,3,3,5,18,-1,8,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0
191,103,9,8,5,5,19,-1,10,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,66,9,7,5,6,19,-1,5,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,170,8,4,4,4,19,-1,5,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,5,-1,5,5,5,20,-1,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0
191,160,-1,5,8,3,19,-1,3,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,9,11,5,5,7,17,-1,13,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,47,-1,3,10,4,17,-1,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,181,9,7,3,6,16,-1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
191,189,-1,3,3,5,17,-1,8,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0
191,128,-1,3,6,4,18,-1,4,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,18,-1,6,7,4,18,-1,7,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
191,196,-1,3,5,7,16,-1,8,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0
191,116,-1,5,7,6,17,-1,7,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,90,-1,8,6,3,19,-1,7,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,2,-1,5,5,5,20,-1,4,1,2,-1,-1,-1,-1,-1,-1,-1,-1,0
191,161,11,6,8,4,19,-1,3,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,185,7,6,6,5,19,-1,8,1,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,178,10,4,4,7,18,-1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
191,201,-1,4,4,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
191,12,11,5,5,7,17,-1,13,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,25,9,6,9,5,18,-1,6,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,101,-1,5,6,5,17,-1,9,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,60,11,5,7,5,21,-1,5,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,69,9,8,5,6,15,-1,5,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,180,-1,6,5,6,16,-1,5,2,3,-1,-1,-1,-1,-1,-1,-1,-1,0
191,153,-1,9,4,5,18,-1,-1,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,61,-1,5,7,4,18,-1,5,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,107,12,8,5,5,19,-1,8,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
191,80,-1,9,5,5,19,-1,7,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,142,-1,10,5,3,19,-1,8,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,83,7,4,5,5,19,-1,7,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,193,-1,2,1,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1
191,55,-1,8,9,6,18,-1,5,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
191,147,11,4,6,5,17,-1,5,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,89,-1,8,6,3,19,-1,7,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,38,11,7,7,7,18,-1,3,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,87,9,8,6,3,19,-1,7,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,48,9,5,5,7,15,-1,11,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,175,10,5,6,6,18,-1,6,1,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,30,-1,6,9,5,19,-1,5,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,34,6,7,7,7,17,-1,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,156,8,6,8,4,18,-1,6,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,141,-1,10,5,3,19,-1,8,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,154,9,9,3,5,18,-1,12,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,52,9,8,9,6,18,-1,5,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
191,159,11,6,8,3,19,-1,3,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,105,-1,8,5,5,19,-1,10,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,182,-1,7,6,6,16,-1,7,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,84,-1,9,5,5,16,-1,7,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
191,172,9,5,6,5,18,-1,7,1,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,32,-1,7,8,7,17,-1,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,20,-1,6,7,7,20,-1,7,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
191,73,-1,8,7,5,17,-1,10,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,106,-1,7,5,5,19,-1,10,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,151,10,9,4,5,18,-1,12,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,15,-1,5,4,5,18,-1,7,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,148,9,4,6,5,16,-1,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
191,24,9,7,10,6,18,-1,6,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,195,-1,3,5,7,16,-1,8,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0
191,71,9,8,7,5,17,-1,10,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,167,10,5,12,3,17,-1,12,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,14,9,5,4,5,18,-1,7,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,45,11,6,7,6,17,-1,8,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,104,-1,8,5,5,19,-1,10,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,132,-1,7,5,5,19,-1,7,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,28,-1,5,6,5,23,-1,6,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,162,10,7,8,5,19,-1,5,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
191,23,-1,7,7,4,16,-1,4,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
191,115,10,6,6,6,17,-1,7,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,139,-1,1,1,6,18,-1,8,0,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,59,-1,10,7,5,18,-1,6,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,186,-1,10,6,7,16,13,9,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,140,-1,0,0,6,18,-1,8,0,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,146,-1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1
144,108,-1,9,6,8,14,-1,8,0,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,127,-1,10,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
144,97,-1,9,6,5,17,-1,9,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,137,-1,8,6,6,18,-1,6,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,166,-1,7,5,2,17,-1,7,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,74,-1,8,7,4,17,-1,10,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,43,-1,9,7,4,11,-1,7,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,112,-1,10,8,5,17,-1,13,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,22,-1,11,7,6,19,-1,4,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,51,-1,8,6,7,13,7,10,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,46,-1,8,8,3,18,-1,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,120,-1,10,6,4,13,-1,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,95,-1,9,6,5,17,-1,9,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,19,-1,9,6,5,12,-1,7,0,2,-1,-1,-1,-1,-1,-1,-1,-1,0
144,29,-1,10,5,6,25,-1,7,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,64,-1,9,5,8,18,-1,5,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,194,-1,10,5,6,18,-1,6,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,76,-1,9,6,4,17,-1,10,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,158,-1,9,8,6,14,3,5,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,173,-1,8,6,5,17,-1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
144,150,-1,10,7,6,14,-1,6,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,37,-1,9,7,7,15,-1,12,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,169,-1,11,5,6,16,-1,5,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,198,-1,10,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
144,42,-1,10,7,4,11,-1,7,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,174,-1,8,6,5,17,-1,6,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,93,-1,11,7,5,20,3,7,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,31,-1,10,5,8,16,-1,6,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,7,-1,7,6,6,11,-1,4,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,157,-1,9,-1,6,-1,-1,5,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,68,-1,9,4,8,19,-1,6,1,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,13,-1,10,4,7,12,11,14,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,65,-1,9,5,8,18,-1,5,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,56,-1,9,8,8,11,-1,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,92,-1,11,7,5,16,-1,8,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,99,-1,9,6,5,17,-1,9,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,27,-1,9,6,6,21,-1,6,2,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,100,-1,9,6,5,11,-1,8,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,111,-1,10,6,4,17,-1,13,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,118,-1,10,6,4,17,-1,7,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,179,-1,8,6,4,16,-1,6,2,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,130,-1,7,5,4,21,-1,7,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,113,-1,10,7,4,18,-1,13,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,75,-1,9,7,4,17,-1,10,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,184,-1,10,7,6,16,-1,9,1,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,94,-1,11,7,5,20,3,8,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,149,-1,10,8,6,12,-1,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,40,-1,9,8,7,18,-1,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,88,-1,11,7,5,15,-1,8,2,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,110,-1,10,8,4,17,-1,13,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,200,-1,10,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
144,121,-1,10,6,4,13,-1,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,187,-1,11,6,4,12,-1,8,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,177,-1,9,6,7,12,-1,8,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,192,-1,10,5,6,18,-1,6,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,124,-1,10,5,6,18,-1,8,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,102,-1,9,6,5,11,-1,8,3,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,35,-1,9,6,5,-1,-1,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,114,-1,10,8,4,16,-1,14,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,91,-1,11,7,6,15,-1,8,2,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,129,-1,10,5,6,9,-1,6,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,21,-1,11,7,6,19,-1,4,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,11,-1,10,4,7,12,-1,14,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,86,-1,11,5,6,10,-1,7,0,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,136,-1,7,4,6,15,-1,6,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,163,-1,8,7,2,19,-1,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,197,-1,10,5,6,16,-1,8,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,134,-1,7,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
144,119,-1,10,6,4,13,-1,11,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,39,-1,10,8,7,16,-1,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,63,-1,9,5,8,17,-1,5,2,5,-1,-1,-1,-1,-1,-1,-1,-1,0
144,183,-1,8,6,8,15,-1,8,1,3,-1,-1,-1,-1,-1,-1,-1,-1,0
144,6,-1,7,6,6,11,-1,4,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0
144,49,-1,9,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
144,126,-1,10,5,6,18,-1,9,2,4,-1,-1,-1,-1,-1,-1,-1,-1,0
